Date,Open,High,Low,Close,Volume
Jun162023,25575.28,26463.17,25245.36,26327.46,16324646965
Jun152023,25121.67,25735.31,24797.17,25576.39,15837384409
Jun142023,25920.26,26041.8,24902.15,25124.68,14265717766
Jun132023,25902.94,26376.35,25728.37,25918.73,14143474486
Jun122023,25934.29,26087.92,25675.2,25902.5,11677889997
Jun112023,25854.03,26203.44,25668.99,25940.17,10732609603
Jun102023,26481.76,26531.04,25501.84,25851.24,19872933189
Jun92023,26505.92,26770.29,26339.31,26480.38,11015551640
Jun82023,26347.65,26797.51,26246.66,26508.22,11904824295
Jun72023,27235.65,27332.18,26146.99,26346,19530045082
Jun62023,25732.11,27313.82,25434.87,27238.78,21929670693
Jun52023,27123.11,27129.98,25445.17,25760.1,21513292646
Jun42023,27075.12,27407.02,26968.22,27119.07,9360912318
Jun32023,27252.32,27317.05,26958,27075.13,8385597470
Jun22023,26824.56,27303.86,26574.64,27249.59,14837415000
Jun12023,27218.41,27346.11,26671.72,26819.97,14678970415
May312023,27700.53,27831.68,26866.45,27219.66,15656371534
May302023,27745.12,28044.76,27588.5,27702.35,13251081851
May292023,28075.59,28432.04,27563.88,27745.88,15181308984
May282023,26871.16,28193.45,26802.75,28085.65,14545229578
May272023,26720.18,26888.88,26621.14,26868.35,7892015141
May262023,26474.18,26916.67,26343.95,26719.29,12711619225
May252023,26329.46,26591.52,25890.59,26476.21,13851122697
May242023,27224.6,27224.6,26106.58,26334.82,16299104428
May232023,26855.96,27434.68,26816.18,27225.73,13697203143
May222023,26749.89,27045.73,26549.73,26851.28,11056770492
May212023,27118.42,27265.92,26706.92,26753.83,8647416921
May202023,26888.84,27155.16,26843.28,27129.59,7044911360
May192023,26826.75,27128.62,26700.21,26890.13,11258983301
May182023,27401.65,27466.53,26415.1,26832.21,15222938600
May172023,27035.47,27465.93,26600.14,27398.8,15140006925
May162023,27171.51,27299.3,26878.95,27036.65,12732238816
May152023,26931.38,27646.35,26766.1,27192.69,14413231792
May142023,26788.97,27150.98,26661.36,26930.64,10014858959
May132023,26807.77,27030.48,26710.87,26784.08,9999171605
May122023,26987.66,27055.65,25878.43,26804.99,19313599897
May112023,27621.09,27621.94,26781.83,27000.79,16724343943
May102023,27654.64,28322.69,26883.67,27621.76,20656025026
May92023,27695.07,27821.4,27375.6,27658.78,14128593256
May82023,28450.46,28663.27,27310.13,27694.27,19122903752
May72023,28901.62,29157.52,28441.37,28454.98,11301355486
May62023,29538.86,29820.13,28468.97,28904.62,15913866714
May52023,28851.48,29668.91,28845.51,29534.38,17936566518
May42023,29031.3,29353.19,28694.04,28847.71,15548678514
May32023,28680.49,29259.53,28178.39,29006.31,19122972518
May22023,28087.18,28881.3,27924.12,28680.54,16432924527
May12023,29227.1,29329.94,27680.79,28091.57,18655599976
Apr302023,29245.52,29952.03,29114.02,29268.81,14652199272
Apr292023,29336.57,29452.46,29088.04,29248.49,10662634333
Apr282023,29481.01,29572.79,28929.61,29340.26,17544464887
Apr272023,28428.46,29871.55,28402.89,29473.79,27153445027
Apr262023,28300.06,29995.84,27324.55,28422.7,31854242019
Apr252023,27514.87,28371.08,27207.93,28307.6,17733373139
Apr242023,27591.73,27979.98,27070.85,27525.34,17703288330
Apr232023,27816.14,27820.24,27400.31,27591.38,12785446832
Apr222023,27265.89,27872.14,27169.57,27817.5,13125734602
Apr212023,28249.23,28349.97,27177.37,27276.91,20759504330
Apr202023,28823.68,29076.4,28037.26,28245.99,21340360360
Apr192023,30394.19,30411.05,28669.9,28822.68,24571565421
Apr182023,29449.09,30470.3,29154.85,30397.55,19480529496
Apr172023,30317.15,30319.2,29275.37,29445.04,17872186762
Apr162023,30315.98,30555.54,30157.83,30315.36,12854816417
Apr152023,30490.75,30601.74,30245.88,30318.5,11940685378
Apr142023,30409.56,31005.61,30044.5,30485.7,22659995079
Apr132023,29892.74,30539.85,29878.62,30399.07,17487721001
Apr122023,30231.58,30462.48,29725.57,30139.05,18651929926
Apr112023,29653.68,30509.08,29609.3,30235.06,20121259843
Apr102023,28336.03,29771.46,28189.27,29652.98,19282400094
Apr92023,27952.37,28532.83,27828.48,28333.05,12175322951
Apr82023,27920.51,28159.86,27883.39,27947.79,9373255556
Apr72023,28038.97,28111.59,27794.03,27925.86,10861680497
Apr62023,28175.23,28178.38,27738.76,28044.14,13837809380
Apr52023,28169.73,28739.24,27843.76,28177.98,17052315986
Apr42023,27795.27,28433.74,27681.3,28168.09,15284538859
Apr32023,28183.08,28475.62,27276.72,27790.22,19556501327
Apr22023,28462.85,28518.96,27884.09,28199.31,12284641999
Apr12023,28473.33,28802.46,28297.17,28411.04,10876469901
Mar312023,28032.26,28639.9,27583.71,28478.48,19001327598
Mar302023,28350.14,29159.9,27720.16,28033.56,22435349951
Mar292023,27267.03,28619.54,27259.66,28348.44,20684945906
Mar282023,27132.89,27460.72,26677.82,27268.13,17783600385
Mar272023,27994.07,28037.93,26606.69,27139.89,18188895178
Mar262023,27495.52,28178.14,27445.05,27994.33,13878363192
Mar252023,27487.34,27791.83,27196.23,27494.71,13383005987
Mar242023,28324.11,28388.44,27039.27,27493.29,25980310960
Mar232023,27301.96,28729.84,27183.36,28333.97,24220433689
Mar222023,28158.72,28803.34,26760,27307.44,33382021890
Mar212023,27768.39,28439.56,27439.65,28175.82,36102192830
Mar202023,28041.6,28527.72,27242.88,27767.24,44774027664
Mar192023,26969.5,28440.56,26907.72,28038.68,37769448859
Mar182023,27448.12,27725.95,26636.26,26965.88,35723036817
Mar172023,25055.12,27787.81,24955.17,27423.93,50730261335
Mar162023,24373.46,25190.33,24225.11,25052.79,33866061747
Mar152023,24770.93,25240.62,23964.91,24375.96,43655701450
Mar142023,24201.77,26514.72,24081.18,24746.07,54622230164
Mar132023,22156.41,24550.84,21918.2,24197.53,49466362688
Mar122023,20628.03,22185.03,20448.81,22163.95,29279035521
Mar112023,20187.88,20792.53,20068.66,20632.41,30180288176
Mar102023,20367,20370.6,19628.25,20187.24,39578257695
Mar92023,21720.08,21802.72,20210.31,20363.02,30364664171
Mar82023,22216.44,22268.9,21708.05,21718.08,22536575684
Mar72023,22428.32,22527.42,22011.26,22219.77,22765452204
Mar62023,22436.82,22584.29,22331.31,22429.76,17353192895
Mar52023,22354.14,22613.69,22307.14,22435.51,13317001733
Mar42023,22362.92,22405.18,22198.98,22353.35,11166012913
Mar32023,23476.63,23479.35,22213.24,22362.68,26062404610
Mar22023,23647.02,23739.14,23245.02,23475.47,20386398516
Mar12023,23150.93,23880.63,23088.63,23646.55,24662841200
Feb282023,23521.84,23585.38,23077.65,23147.35,20535363434
Feb272023,23561.45,23857.89,23205.88,23522.87,22660763494
Feb262023,23174.15,23654.37,23084.22,23561.21,16644534842
Feb252023,23200.13,23210.21,22861.56,23175.38,16100721565
Feb242023,23946.01,24103.71,23007.07,23198.13,26811744928
Feb232023,24190.72,24572.09,23693.92,23947.49,30476264066
Feb222023,24437.42,24472.34,23644.32,24188.84,30199996781
Feb212023,24833.05,25126.85,24200.36,24436.35,31252098714
Feb202023,24336.62,25020.46,23927.91,24829.15,28987376573
Feb192023,24640.03,25093.05,24327.64,24327.64,25555105670
Feb182023,24565.3,24798.84,24468.37,24641.28,19625427158
Feb172023,23621.28,24924.04,23460.76,24565.6,41358451255
Feb162023,24307.35,25134.12,23602.52,23623.47,39316664596
Feb152023,22220.59,24307.84,22082.77,24307.84,32483312909
Feb142023,21801.82,22293.14,21632.39,22220.8,26792596581
Feb132023,21787,21898.41,21460.09,21808.1,23918742607
Feb122023,21870.9,22060.99,21682.83,21788.2,17821046406
Feb112023,21651.84,21891.41,21618.45,21870.88,16356226232
Feb102023,21819.01,21941.19,21539.39,21651.18,27078406594
Feb92023,22946.57,22996.44,21773.97,21819.04,32572572185
Feb82023,23263.42,23367.96,22731.1,22939.4,25371367758
Feb72023,22757.27,23310.97,22756.26,23264.29,27187964471
Feb62023,22954.02,23119.28,22692.03,22760.11,23825006542
Feb52023,23332.25,23423.44,22841.76,22955.67,19564262605
Feb42023,23446.32,23556.95,23291.79,23331.85,15639298538
Feb32023,23469.41,23678.1,23279.96,23449.32,27083066007
Feb22023,23720.82,24167.21,23468.6,23471.87,32066936882
Feb12023,23137.84,23764.54,22877.75,23723.77,26683255504
Jan312023,22840.8,23225.02,22765.57,23139.28,22837828665
Jan302023,23774.65,23789.35,22657.58,22840.14,27205595568
Jan292023,23031.45,23919.89,22985.07,23774.57,27423687259
Jan282023,23079.96,23165.9,22908.85,23031.09,14712928379
Jan272023,23030.72,23417.72,22654.59,23078.73,25383335641
Jan262023,23108.96,23237.08,22911.37,23032.78,26357839322
Jan252023,22639.27,23722.1,22406.08,23117.86,30685366709
Jan242023,22929.63,23134.01,22549.74,22636.47,26405069715
Jan232023,22721.09,23126.49,22654.3,22934.43,26518700512
Jan222023,22777.99,23056.73,22387.9,22720.42,24746386230
Jan212023,22677.43,23282.35,22511.83,22777.63,32442278429
Jan202023,21085.37,22692.36,20919.13,22676.55,28799154319
Jan192023,20686.75,21163.01,20685.38,21086.79,21152848261
Jan182023,21161.05,21564.5,20541.54,20688.78,30005625418
Jan172023,21175.83,21438.66,20978.53,21161.52,24999983362
Jan162023,20882.22,21360.88,20715.75,21169.63,26792494050
Jan152023,20977.48,20993.75,20606.99,20880.8,19298407543
Jan142023,19910.54,21075.14,19907.83,20976.3,38967784639
Jan132023,18868.91,19964.32,18753.16,19909.57,29225029694
Jan122023,18117.59,19030.09,17995.2,18869.59,34971338710
Jan112023,17446.36,17934.9,17337.99,17934.9,18372283782
Jan102023,17192.95,17484.72,17162.99,17446.29,15808338949
Jan92023,17093.99,17389.96,17093.99,17196.55,18624736866
Jan82023,16954.15,17091.14,16924.05,17091.14,9768827914
Jan72023,16952.12,16975.02,16914.19,16955.08,7714767174
Jan62023,16836.47,16991.99,16716.42,16951.97,14413662913
Jan52023,16863.47,16884.02,16790.28,16836.74,13692758566
Jan42023,16680.21,16964.59,16667.76,16863.24,18421743322
Jan32023,16688.85,16760.45,16622.37,16679.86,13903079207
Jan22023,16625.51,16759.34,16572.23,16688.47,12097775227
Jan12023,16547.91,16630.44,16521.23,16625.08,9244361700
Dec312022,16603.67,16628.99,16517.52,16547.5,11239186456
Dec302022,16641.33,16643.43,16408.47,16602.59,15929162910
Dec292022,16552.32,16651.76,16508.68,16642.34,14472237479
Dec282022,16716.4,16768.17,16497.56,16552.57,17005713920
Dec272022,16919.29,16959.85,16642.07,16717.17,15748580239
Dec262022,16842.25,16920.12,16812.37,16919.8,11886957804
Dec252022,16847.51,16860.55,16755.25,16841.99,11656379938
Dec242022,16796.98,16864.7,16793.53,16847.76,9744636213
Dec232022,16829.64,16905.22,16794.46,16796.95,15329265213
Dec222022,16818.38,16866.67,16592.41,16830.34,16441573050
Dec212022,16904.53,16916.8,16755.91,16817.54,14882945045
Dec202022,16441.79,17012.98,16427.87,16906.3,22722096615
Dec192022,16759.04,16807.53,16398.14,16439.68,17221074814
Dec182022,16795.61,16815.39,16697.82,16757.98,10924354698
Dec172022,16646.98,16800.59,16614.03,16795.09,14463581825
Dec162022,17364.55,17505.53,16584.7,16647.48,24031608960
Dec152022,17813.64,17846.74,17322.59,17364.87,20964448341
Dec142022,17782.07,18318.53,17739.51,17815.65,25534481470
Dec132022,17206.44,17930.09,17111.76,17781.32,26634741631
Dec122022,17102.5,17212.56,16899.39,17206.44,19617581341
Dec112022,17129.71,17245.63,17091.82,17104.19,14122486832
Dec102022,17134.22,17216.83,17120.68,17128.72,12706781969
Dec92022,17232.15,17280.55,17100.84,17133.15,20328426366
Dec82022,16847.35,17267.92,16788.78,17233.47,20496603770
Dec72022,17089.51,17109.38,16750.56,16848.13,19675404389
Dec62022,16975.24,17091.86,16939.92,17089.5,19889922369
Dec52022,17128.89,17378.15,16922.43,16974.83,22209086834
Dec42022,16908.17,17157.77,16903.44,17130.49,16824520830
Dec32022,17090.1,17116.04,16888.14,16908.24,16217776704
Dec22022,16968.68,17088.66,16877.88,17088.66,19539705127
Dec12022,17168,17197.5,16888.39,16967.13,22895392882
Nov302022,16445.48,17190.94,16445.48,17168.57,29523576583
Nov292022,16217.64,16522.26,16139.4,16444.98,23581685468
Nov282022,16440.22,16482.93,16054.53,16217.32,27743025156
Nov272022,16463.88,16594.41,16437.03,16444.63,20443898509
Nov262022,16521.58,16666.86,16416.23,16464.28,18000008764
Nov252022,16602.27,16603.32,16388.4,16521.84,18678255976
Nov242022,16611.64,16771.47,16501.77,16604.46,26129037414
Nov232022,16195.59,16638.19,16170.5,16610.71,32958875628
Nov222022,15782.3,16253.05,15656.61,16189.77,30726828760
Nov212022,16291.22,16291.22,15599.05,15787.28,37429485518
Nov202022,16712.92,16746.78,16248.69,16291.83,21313378652
Nov192022,16696.22,16797.88,16570.41,16711.55,16106223492
Nov182022,16687.91,16947.06,16564.61,16697.78,26862218609
Nov172022,16670.43,16726.44,16460.68,16687.52,27868914022
Nov162022,16884.34,16960.29,16430.11,16669.44,33925512989
Nov152022,16617.48,17051.96,16542.55,16884.61,36599436183
Nov142022,16352.03,17109.32,15872.94,16618.2,49630243054
Nov132022,16799.72,16920.77,16320.63,16353.37,27209183682
Nov122022,17036.88,17066.68,16651.78,16799.19,29717699419
Nov112022,17583.25,17650.94,16543.48,17034.29,55871616488
Nov102022,15883.16,18054.31,15834.02,17586.77,83202283721
Nov92022,18543.76,18590.46,15682.69,15880.78,102905151606
Nov82022,20600.67,20664.61,17603.54,18541.27,118992465607
Nov72022,20924.62,21053.25,20489.97,20602.82,53510852236
Nov62022,21285.06,21345.38,20920.19,20926.49,35082693210
Nov52022,21144.83,21446.89,21097.63,21282.69,37846047609
Nov42022,20208.77,21209.56,20188.02,21147.23,64072727950
Nov32022,20162.69,20382.1,20086.24,20209.99,43228750179
Nov22022,20482.96,20742.81,20087.13,20159.5,55552169483
Nov12022,20494.9,20647.29,20359.85,20485.27,39819303159
Oct312022,20633.7,20795.32,20287.46,20495.77,45668466815
Oct302022,20817.98,20917.01,20547.46,20635.6,31486345556
Oct292022,20595.1,20988.39,20566.48,20818.48,40369840645
Oct282022,20287.96,20724.98,20086.07,20595.35,43994715910
Oct272022,20772.8,20854.04,20255.37,20285.84,49625110402
Oct262022,20092.24,20938.13,20076.12,20770.44,58895950537
Oct252022,19344.96,20348.41,19261.45,20095.86,47761524910
Oct242022,19567.77,19589.13,19206.32,19345.57,30202235805
Oct232022,19207.73,19646.65,19124.2,19567.01,22128794335
Oct222022,19172.38,19248.07,19132.24,19208.19,16104440957
Oct212022,19053.2,19237.38,18770.97,19172.47,32459287866
Oct202022,19138.09,19315.2,18971.46,19053.74,24493974420
Oct192022,19335.03,19348.42,19127.69,19139.54,22425387184
Oct182022,19550.47,19666.99,19144.77,19334.42,30580012344
Oct172022,19268.56,19635.8,19173.33,19550.76,27472552998
Oct162022,19068.91,19389.6,19068.91,19268.09,17988916650
Oct152022,19185.44,19212.54,19019.25,19067.63,16192235532
Oct142022,19382.53,19889.15,19115.41,19185.66,38452356727
Oct132022,19156.97,19453.33,18319.82,19382.9,44219840004
Oct122022,19052.65,19203.2,19029.76,19157.45,24950173846
Oct112022,19139,19241.96,18925.6,19051.42,28711532910
Oct102022,19446.42,19515.47,19102.98,19141.48,27425022774
Oct92022,19417.48,19542.54,19349.26,19446.43,16837262532
Oct82022,19546.33,19601.7,19299.41,19416.57,16437423167
Oct72022,19957.56,20041.09,19395.79,19546.85,29227315390
Oct62022,20161.04,20408.39,19900.09,19955.44,34711412966
Oct52022,20335.9,20343.75,19801.8,20160.72,33223790572
Oct42022,19623.58,20380.34,19523.84,20336.84,35887278685
Oct32022,19044.07,19653.54,19025.23,19623.58,30484729489
Oct22022,19311.85,19370.31,18970.62,19044.11,20765955327
Oct12022,19431.11,19471.15,19231.08,19312.1,18719537670
Sep302022,19573.43,20109.85,19265.66,19431.79,43975248085
Sep292022,19427.78,19589.27,18924.35,19573.05,41037843771
Sep282022,19104.62,19688.34,18553.3,19426.72,53071298734
Sep272022,19221.84,20338.46,18915.67,19110.55,58571439619
Sep262022,18803.9,19274.87,18721.29,19222.67,44148798321
Sep252022,18936.31,19134.73,18696.47,18802.1,23359966112
Sep242022,19296.99,19310.2,18861.97,18937.01,26149643168
Sep232022,19412.4,19464.67,18617.55,19297.64,38896078052
Sep222022,18534.65,19456.91,18415.59,19413.55,41135767926
Sep212022,18891.28,19674.63,18290.31,18547.4,46363793975
Sep202022,19545.59,19602.46,18813.46,18890.79,36791346508
Sep192022,19418.57,19639.48,18390.32,19544.13,40177002624
Sep182022,20127.23,20127.23,19387.49,19419.51,31254779144
Sep172022,19777.03,20162.53,19777.03,20127.58,24957448100
Sep162022,19704.01,19870.63,19400.08,19772.58,30123362273
Sep152022,20242.29,20318.17,19636.73,19701.21,36389011503
Sep142022,20184.55,20467.2,19793.4,20241.09,37872380889
Sep132022,22371.48,22673.82,20062.67,20296.71,51091116622
Sep122022,21770.15,22439.18,21603.9,22370.45,50212088965
Sep112022,21678.54,21770.55,21406.95,21769.26,34493951963
Sep102022,21376.91,21760.28,21168.72,21680.54,36913738894
Sep92022,19328.14,21439.41,19310.96,21381.15,48469528171
Sep82022,19289.94,19417.35,19076.71,19329.83,32194477850
Sep72022,18837.68,19427.17,18644.47,19290.32,35239757134
Sep62022,19817.72,20155.27,18800.17,18837.67,43403978910
Sep52022,19988.79,20031.16,19673.05,19812.37,28813460025
Sep42022,19832.47,19999.69,19636.82,19986.71,25245861652
Sep32022,19969.72,20037.01,19698.36,19832.09,23613051457
Sep22022,20126.07,20401.57,19814.77,19969.77,29123998928
Sep12022,20050.5,20198.39,19653.97,20127.14,30182031010
Aug312022,19799.58,20420.99,19799.58,20049.76,33225232872
Aug302022,20298.61,20542.64,19617.64,19796.81,34483360283
Aug292022,19615.15,20357.46,19600.79,20297.99,32637854078
Aug282022,20041.04,20139.05,19616.81,19616.81,24366810591
Aug272022,20262.48,20340.78,19890.52,20041.74,30116729776
Aug262022,21596.09,21804.91,20199.48,20260.02,42326789564
Aug252022,21395.46,21789.64,21362.44,21600.9,31028679593
Aug242022,21526.46,21783.08,21195.01,21395.02,31962253368
Aug232022,21401.04,21646.2,20955.14,21528.09,31878280659
Aug222022,21531.46,21531.46,20939.18,21398.91,31666498758
Aug212022,21160.39,21668.85,21103.2,21534.12,23102307723
Aug202022,20872.84,21350.81,20856.73,21166.06,27595671000
Aug192022,23213.31,23213.31,20868.85,20877.55,40509610260
Aug182022,23341.04,23563.83,23177.6,23212.74,23747613147
Aug172022,23881.32,24407.06,23243.35,23336,30931623076
Aug162022,24126.14,24228.42,23733.5,23883.29,27753685646
Aug152022,24318.32,25135.59,23839.78,24136.97,35123501685
Aug142022,24429.06,24974.91,24206.26,24319.33,22994133555
Aug132022,24402.19,24860.05,24346.12,24424.07,22987346289
Aug122022,23957.2,24412.57,23657.27,24402.82,27265804688
Aug112022,23948.35,24822.63,23901,23957.53,37127036580
Aug102022,23162.9,24127.41,22771.52,23947.64,32837431722
Aug92022,23811.48,23898.62,22982,23164.32,23555719219
Aug82022,23179.53,24203.69,23176.55,23809.49,28575544847
Aug72022,22963.51,23359.01,22894.56,23175.89,15886817043
Aug62022,23291.42,23326.56,22961.28,22961.28,15978259885
Aug52022,22626.83,23422.83,22612.18,23289.31,28881249043
Aug42022,22848.21,23198.01,22485.7,22630.96,25120229769
Aug32022,22981.3,23578.65,22747.84,22846.51,26288169966
Aug22022,23308.43,23415.04,22710.08,22978.12,28389250717
Aug12022,23336.72,23464.79,22890.8,23314.2,25849159141
Jul312022,23652.07,24121.64,23275.7,23336.9,23553591896
Jul302022,23796.82,24572.58,23580.51,23656.21,28148218301
Jul292022,23845.21,24294.79,23481.17,23804.63,35887249746
Jul282022,22933.64,24110.47,22722.27,23843.89,40212386158
Jul272022,21244.17,22986.53,21070.81,22930.55,31758955233
Jul262022,21361.12,21361.12,20776.82,21239.75,28624673855
Jul252022,22607.16,22649.12,21361.64,21361.7,35574561406
Jul242022,22465.51,22974,22306.84,22609.16,23565495303
Jul232022,22706.98,22977.21,22002.91,22465.48,24021799169
Jul222022,23163.75,23671.93,22603.42,22714.98,31421555646
Jul212022,23233.2,23388.32,22431.15,23164.63,33631012204
Jul202022,23393.19,24196.82,23009.95,23231.73,42932549127
Jul192022,22467.85,23666.96,21683.41,23389.43,48765202697
Jul182022,20781.91,22633.03,20781.91,22485.69,39974475562
Jul172022,21195.04,21600.64,20778.18,20779.34,22927802083
Jul162022,20834.1,21514.4,20518.9,21190.32,24302954056
Jul152022,20573.16,21138.24,20397,20836.33,25905575359
Jul142022,20211.47,20789.89,19689.26,20569.92,31158743333
Jul132022,19325.97,20223.05,18999.95,20212.07,33042430345
Jul122022,19970.47,20043.45,19308.53,19323.91,25810220018
Jul112022,20856.35,20856.35,19924.54,19970.56,24150249025
Jul102022,21591.08,21591.08,20727.12,20860.45,28688807249
Jul92022,21716.83,21877.14,21445.96,21592.21,29641127858
Jul82022,21637.15,22314.94,21257.45,21731.12,49899834488
Jul72022,20547.81,21771.82,20296.1,21637.59,25814972520
Jul62022,20194.62,20595.53,19823.51,20548.25,24598943708
Jul52022,20225.35,20635.47,19341.23,20190.12,26715546990
Jul42022,19297.31,20258.75,19063.07,20231.26,21594638208
Jul32022,19242.1,19558.27,18966.95,19297.08,16390821947
Jul22022,19274.84,19371.75,19027.08,19242.26,18100418740
Jul12022,19820.47,20632.67,19073.71,19269.37,30767551159
Jun302022,20108.31,20141.16,18729.66,19784.73,26267239923
Jun292022,20281.17,20364.16,19937.79,20104.02,23552740328
Jun282022,20731.54,21164.42,20228.81,20280.63,21381535161
Jun272022,21028.24,21478.09,20620.2,20735.48,20965695707
Jun262022,21496.49,21783.72,21016.27,21027.29,18027170497
Jun252022,21233.61,21520.91,20964.59,21502.34,18372538715
Jun242022,21084.65,21472.92,20777.51,21231.66,24957784918
Jun232022,19986.61,21135.76,19950.12,21085.88,26188097173
Jun222022,20719.41,20835.75,19848.08,19987.03,28574793478
Jun212022,20594.29,21620.63,20415.06,20710.6,28970212744
Jun202022,20553.37,20913.32,19689.17,20599.54,30818458597
Jun192022,19010.9,20683.82,18067.15,20553.27,35329942625
Jun182022,20473.43,20736.04,17708.62,19017.64,42009436760
Jun172022,20385.72,21243.31,20326.52,20471.48,27132421514
Jun162022,22576.3,22868.92,20265.23,20381.65,31183975654
Jun152022,22196.73,22642.67,20178.38,22572.84,54912007015
Jun142022,22487.99,23018.95,20950.82,22206.79,50913575242
Jun132022,26737.58,26795.59,22141.26,22487.39,68204556440
Jun122022,28373.51,28502.69,26762.65,26762.65,34163220274
Jun112022,29084.67,29401.92,28236.21,28360.81,27246574439
Jun102022,30110.33,30245.81,28978.15,29083.8,29867476527
Jun92022,30215.28,30609.31,30020.27,30112,21692004719
Jun82022,31151.48,31253.69,29944.4,30214.36,30242059107
Jun72022,31371.74,31489.68,29311.68,31155.48,40770974039
Jun62022,29910.28,31693.29,29894.19,31370.67,31947336829
Jun52022,29835.12,30117.74,29574.45,29906.66,17264085441
Jun42022,29706.14,29930.56,29500.01,29832.91,16588370958
Jun32022,30467.81,30633.04,29375.69,29704.39,26175547452
Jun22022,29794.89,30604.73,29652.71,30467.49,29083562061
Jun12022,31792.55,31957.29,29501.59,29799.08,41135817341
May312022,31723.87,32249.86,31286.15,31792.31,33538210634
May302022,29443.37,31949.63,29303.57,31726.39,39277993274
May292022,29019.87,29498.01,28841.11,29445.96,18093886409
May282022,28622.63,28814.9,28554.57,28814.9,35519577634
May272022,29251.14,29346.94,28326.61,28627.57,36582005748
May262022,29564.78,29834.16,28261.91,29267.22,36774325352
May252022,29653.13,30157.79,29384.95,29562.36,27525063551
May242022,29101.13,29774.36,28786.59,29655.59,26616506245
May232022,30309.4,30590.59,28975.56,29098.91,31483454557
May222022,29432.47,30425.86,29275.18,30323.72,21631532270
May212022,29199.86,29588.87,29027.39,29432.23,17274840442
May202022,30311.12,30664.98,28793.61,29200.74,30749382605
May192022,28720.36,30430.75,28708.96,30314.33,33773447707
May182022,30424.48,30618.72,28720.27,28720.27,31285268319
May172022,29862.41,30694.49,29570.3,30425.86,29101473475
